Vd_src, Vg_src, Id, Ig
0.000000000000000000e+00,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000021e-02,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.000000000000000042e-02,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.999999999999999889e-02,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.000000000000000083e-02,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.000000000000000278e-02,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.999999999999999778e-02,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.000000000000000666e-02,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.000000000000000167e-02,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.999999999999999667e-02,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.100000000000000006e-01,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.199999999999999956e-01,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.300000000000000044e-01,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.400000000000000133e-01,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.499999999999999944e-01,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.600000000000000033e-01,-3.699999999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.700000000000000122e-01,-3.699999999999999956e-01,-1.000000000000000062e-09,0.000000000000000000e+00
-1.799999999999999933e-01,-3.699999999999999956e-01,-1.000000000000000062e-09,0.000000000000000000e+00
-1.900000000000000022e-01,-3.699999999999999956e-01,-1.000000000000000062e-09,0.000000000000000000e+00
-2.000000000000000111e-01,-3.699999999999999956e-01,-1.000000000000000062e-09,0.000000000000000000e+00
-2.099999999999999922e-01,-3.699999999999999956e-01,-1.000000000000000062e-09,0.000000000000000000e+00
-2.200000000000000011e-01,-3.699999999999999956e-01,-2.000000000000000125e-09,0.000000000000000000e+00
-2.300000000000000100e-01,-3.699999999999999956e-01,-2.000000000000000125e-09,0.000000000000000000e+00
-2.399999999999999911e-01,-3.699999999999999956e-01,-2.000000000000000125e-09,0.000000000000000000e+00
-2.500000000000000000e-01,-3.699999999999999956e-01,-2.999999999999999980e-09,0.000000000000000000e+00
-2.600000000000000089e-01,-3.699999999999999956e-01,-2.999999999999999980e-09,0.000000000000000000e+00
-2.700000000000000178e-01,-3.699999999999999956e-01,-4.000000000000000249e-09,0.000000000000000000e+00
-2.800000000000000266e-01,-3.699999999999999956e-01,-4.000000000000000249e-09,0.000000000000000000e+00
-2.899999999999999800e-01,-3.699999999999999956e-01,-5.000000000000000105e-09,0.000000000000000000e+00
-2.999999999999999889e-01,-3.699999999999999956e-01,-5.000000000000000105e-09,0.000000000000000000e+00
-3.099999999999999978e-01,-3.699999999999999956e-01,-5.999999999999999960e-09,0.000000000000000000e+00
-3.200000000000000067e-01,-3.699999999999999956e-01,-6.999999999999999816e-09,0.000000000000000000e+00
-3.300000000000000155e-01,-3.699999999999999956e-01,-8.000000000000000498e-09,0.000000000000000000e+00
-3.400000000000000244e-01,-3.699999999999999956e-01,-8.000000000000000498e-09,0.000000000000000000e+00
-3.499999999999999778e-01,-3.699999999999999956e-01,-8.999999999999999527e-09,0.000000000000000000e+00
-3.599999999999999867e-01,-3.699999999999999956e-01,-1.000000000000000021e-08,0.000000000000000000e+00
-3.699999999999999956e-01,-3.699999999999999956e-01,-1.099999999999999924e-08,0.000000000000000000e+00
-3.800000000000000044e-01,-3.699999999999999956e-01,-1.199999999999999992e-08,0.000000000000000000e+00
-3.900000000000000133e-01,-3.699999999999999956e-01,-1.300000000000000060e-08,0.000000000000000000e+00
-4.000000000000000222e-01,-3.699999999999999956e-01,-1.499999999999999866e-08,0.000000000000000000e+00
-4.099999999999999756e-01,-3.699999999999999956e-01,-1.600000000000000100e-08,0.000000000000000000e+00
-4.199999999999999845e-01,-3.699999999999999956e-01,-1.700000000000000002e-08,0.000000000000000000e+00
-4.299999999999999933e-01,-3.699999999999999956e-01,-1.900000000000000139e-08,0.000000000000000000e+00
-4.400000000000000022e-01,-3.699999999999999956e-01,-2.099999999999999945e-08,0.000000000000000000e+00
-4.500000000000000111e-01,-3.699999999999999956e-01,-2.199999999999999848e-08,0.000000000000000000e+00
-4.600000000000000200e-01,-3.699999999999999956e-01,-2.399999999999999984e-08,0.000000000000000000e+00
-4.699999999999999734e-01,-3.699999999999999956e-01,-2.600000000000000121e-08,0.000000000000000000e+00
-4.799999999999999822e-01,-3.699999999999999956e-01,-2.799999999999999926e-08,0.000000000000000000e+00
-4.899999999999999911e-01,-3.699999999999999956e-01,-2.999999999999999732e-08,0.000000000000000000e+00
-5.000000000000000000e-01,-3.699999999999999956e-01,-3.200000000000000199e-08,0.000000000000000000e+00
-5.100000000000000089e-01,-3.699999999999999956e-01,-3.500000000000000239e-08,0.000000000000000000e+00
-5.200000000000000178e-01,-3.699999999999999956e-01,-3.700000000000000044e-08,0.000000000000000000e+00
-5.300000000000000266e-01,-3.699999999999999956e-01,-4.000000000000000084e-08,0.000000000000000000e+00
-5.400000000000000355e-01,-3.699999999999999956e-01,-4.300000000000000123e-08,0.000000000000000000e+00
-5.500000000000000444e-01,-3.699999999999999956e-01,-4.600000000000000162e-08,0.000000000000000000e+00
-5.600000000000000533e-01,-3.699999999999999956e-01,-4.900000000000000202e-08,0.000000000000000000e+00
-5.699999999999999512e-01,-3.699999999999999956e-01,-5.200000000000000241e-08,0.000000000000000000e+00
-5.799999999999999600e-01,-3.699999999999999956e-01,-5.599999999999999852e-08,0.000000000000000000e+00
-5.899999999999999689e-01,-3.699999999999999956e-01,-5.899999999999999892e-08,0.000000000000000000e+00
-5.999999999999999778e-01,-3.699999999999999956e-01,-6.199999999999999931e-08,0.000000000000000000e+00
-6.099999999999999867e-01,-3.699999999999999956e-01,-6.599999999999999543e-08,0.000000000000000000e+00
-6.199999999999999956e-01,-3.699999999999999956e-01,-7.000000000000000477e-08,0.000000000000000000e+00
-6.300000000000000044e-01,-3.699999999999999956e-01,-7.400000000000000089e-08,0.000000000000000000e+00
-6.400000000000000133e-01,-3.699999999999999956e-01,-7.799999999999999700e-08,0.000000000000000000e+00
-6.500000000000000222e-01,-3.699999999999999956e-01,-8.200000000000000635e-08,0.000000000000000000e+00
-6.600000000000000311e-01,-3.699999999999999956e-01,-8.799999999999999390e-08,0.000000000000000000e+00
-6.700000000000000400e-01,-3.699999999999999956e-01,-9.299999999999999897e-08,0.000000000000000000e+00
-6.800000000000000488e-01,-3.699999999999999956e-01,-9.800000000000000404e-08,0.000000000000000000e+00
-6.899999999999999467e-01,-3.699999999999999956e-01,-1.029999999999999959e-07,0.000000000000000000e+00
-6.999999999999999556e-01,-3.699999999999999956e-01,-1.080000000000000009e-07,0.000000000000000000e+00
-7.099999999999999645e-01,-3.699999999999999956e-01,-1.140000000000000017e-07,0.000000000000000000e+00
-7.199999999999999734e-01,-3.699999999999999956e-01,-1.199999999999999893e-07,0.000000000000000000e+00
-7.299999999999999822e-01,-3.699999999999999956e-01,-1.259999999999999901e-07,0.000000000000000000e+00
-7.399999999999999911e-01,-3.699999999999999956e-01,-1.330000000000000130e-07,0.000000000000000000e+00
-7.500000000000000000e-01,-3.699999999999999956e-01,-1.389999999999999874e-07,0.000000000000000000e+00
-7.600000000000000089e-01,-3.699999999999999956e-01,-1.470000000000000061e-07,0.000000000000000000e+00
-7.700000000000000178e-01,-3.699999999999999956e-01,-1.540000000000000026e-07,0.000000000000000000e+00
-7.800000000000000266e-01,-3.699999999999999956e-01,-1.619999999999999948e-07,0.000000000000000000e+00
-7.900000000000000355e-01,-3.699999999999999956e-01,-1.689999999999999913e-07,0.000000000000000000e+00
-8.000000000000000444e-01,-3.699999999999999956e-01,-1.770000000000000100e-07,0.000000000000000000e+00
-8.100000000000000533e-01,-3.699999999999999956e-01,-1.850000000000000022e-07,0.000000000000000000e+00
-8.199999999999999512e-01,-3.699999999999999956e-01,-1.939999999999999902e-07,0.000000000000000000e+00
-8.299999999999999600e-01,-3.699999999999999956e-01,-2.030000000000000046e-07,0.000000000000000000e+00
-8.399999999999999689e-01,-3.699999999999999956e-01,-2.129999999999999882e-07,0.000000000000000000e+00
-8.499999999999999778e-01,-3.699999999999999956e-01,-2.220000000000000027e-07,0.000000000000000000e+00
-8.599999999999999867e-01,-3.699999999999999956e-01,-2.320000000000000128e-07,0.000000000000000000e+00
-8.699999999999999956e-01,-3.699999999999999956e-01,-2.420000000000000229e-07,0.000000000000000000e+00
-8.800000000000000044e-01,-3.699999999999999956e-01,-2.530000000000000023e-07,0.000000000000000000e+00
-8.900000000000000133e-01,-3.699999999999999956e-01,-2.639999999999999817e-07,0.000000000000000000e+00
-9.000000000000000222e-01,-3.699999999999999956e-01,-2.750000000000000140e-07,0.000000000000000000e+00
-9.100000000000000311e-01,-3.699999999999999956e-01,-2.870000000000000156e-07,0.000000000000000000e+00
-9.200000000000000400e-01,-3.699999999999999956e-01,-2.990000000000000172e-07,0.000000000000000000e+00
-9.300000000000000488e-01,-3.699999999999999956e-01,-3.119999999999999880e-07,0.000000000000000000e+00
-9.399999999999999467e-01,-3.699999999999999956e-01,-3.250000000000000118e-07,0.000000000000000000e+00
-9.499999999999999556e-01,-3.699999999999999956e-01,-3.370000000000000133e-07,0.000000000000000000e+00
-9.599999999999999645e-01,-3.699999999999999956e-01,-3.499999999999999842e-07,0.000000000000000000e+00
